account_id,ship_id,battles,wins,survived_battles,damage_dealt,frags,xp
1034627566,4188977104,5,4,3,53723,11,5842
1066476014,4292786160,1,0,0,5016,0,368
1066476014,4292753392,4,4,4,107190,6,4413
1020633587,4290689008,3,1,1,53036,1,1052
1020633587,4292786160,1,1,0,13919,0,603
1038475766,4292753392,2,0,1,3926,0,418
1038475766,4274927600,6,3,1,129364,8,4440
1038475766,4280170480,9,2,0,10046,0,2649
1038475766,4293867504,8,4,3,196453,7,5385
1038475766,4290721776,2,1,1,53561,3,1001
1038475766,4292786160,1,1,0,8216,1,690
1038475766,4266538992,2,1,0,29790,0,1163
1038475766,4293834736,1,1,0,8400,2,1129
1038475766,4290689008,5,3,2,81471,4,3378
1038475766,4187895760,1,1,0,300,0,217
1038475766,4187928528,3,2,2,37663,2,2224
1015857656,4256085712,2,0,2,9493,0,321
1015857656,4293834736,1,0,0,563,0,55
1015857656,4292786160,5,1,0,20693,1,871
1016869371,4293834736,1,1,1,3850,1,622
1016869371,4292786160,3,1,1,16894,0,839
1016869371,4292753392,3,2,1,7967,0,624
1060737534,4289640432,14,9,2,190967,3,12285
1060737534,4184749872,6,2,0,62236,3,5154
1060737534,4274927600,8,3,2,146655,9,6539
1060737534,4290721776,4,4,3,149081,7,4902
1060737534,4292786160,4,2,0,98996,1,3344
1060737534,4186847024,1,1,1,20010,1,1065
1060737534,4289607664,17,11,3,121799,6,19056
1060737534,4183734256,11,3,2,153250,2,8086
1060737534,4187895600,2,2,1,42760,2,1766
1060737534,4292785968,1,1,1,17160,0,725
1060737534,4288624624,34,14,14,962796,18,27456
1060737534,4185798448,7,4,3,154458,6,6469
1060737534,4266538992,8,4,2,165247,8,5366
1060737534,4293834544,1,0,0,11183,0,550
1060737534,4078352368,15,6,5,283684,2,12916
1060737534,4290689008,4,2,2,151198,7,4214
1060737534,4185896944,19,13,14,313363,6,12564
1060737534,4292753392,4,1,2,173268,9,3033
1060737534,4280170480,26,9,4,283180,18,24115
1060737534,4293867504,3,1,2,92195,4,2526
1060737534,4269717488,6,2,1,243586,13,6777
1039473161,4293834736,1,0,0,0,0,55
1040382477,4292753392,1,0,0,35881,2,512
1040382477,4186912720,9,5,5,500633,20,7485
1040382477,4293867504,23,16,16,775622,33,20696
1040382477,4292786160,2,0,1,38583,0,608
1040382477,4266538992,2,2,1,85178,10,2141
1040382477,4290689008,4,3,2,96180,5,3282
1040382477,4078909392,2,0,0,27777,0,738
1040382477,4187928528,5,2,3,142006,9,2715
1040382477,4188977104,1,1,1,39168,9,1334
1002963472,3555670000,5,0,0,77341,1,2347
1002963472,4255037136,3,2,0,52721,3,3115
1002963472,4293866960,8,3,0,178033,3,4500
1002963472,4281284592,4,0,0,25651,0,1222
1002963472,4293834192,2,1,0,8624,0,647
1002963472,4292818896,3,0,0,21542,0,1167
1002963472,3769513264,1,1,0,9214,0,1343
1002963472,3762206160,2,0,0,13290,0,1002
1002963472,3763255280,1,0,0,16698,0,887
1002963472,4264441840,3,1,0,2611,0,1028
1002963472,3764303312,1,0,0,13982,1,363
1002963472,4288591856,2,1,0,71111,2,2799
1002963472,3762239472,2,1,0,53073,0,1916
1002963472,3767449584,1,0,0,10583,1,440
1002963472,3764336624,1,0,0,39552,0,486
1002963472,4292818736,4,2,0,53566,0,2786
1002963472,3763287856,1,0,0,62861,1,683
1002963472,3764303696,1,1,0,26107,0,1293
1002963472,3763320816,2,1,0,34976,1,1484
1002963472,3765351888,1,0,0,8353,0,294
1002963472,3763255248,2,1,0,64410,1,1342
1002963472,3764336464,18,8,1,486161,8,14107
1002963472,4291737584,2,1,1,42630,2,1211
1002963472,3763221968,1,0,0,1254,0,326
1002963472,3762173136,2,1,0,17269,0,2194
1003229720,4256085712,1,1,0,13455,0,544
1003229720,4293867504,22,11,5,414814,13,9692
1003229720,4293834736,8,5,1,75468,1,3170
1003229720,4292786160,4,0,0,50411,1,1028
1003229720,4290689008,15,4,1,218545,6,4882
1068032538,4258182864,1,0,0,9343,0,243
1053393434,4293834736,1,1,1,20458,4,865
1053393434,4292786160,1,0,0,21937,0,347
1017981470,4284430032,24,16,10,1058513,19,33739
1017981470,4179572528,14,7,3,1165782,8,23094
1017981470,4287543280,30,15,5,1009336,13,38052
1017981470,3752802256,4,0,0,269717,6,3757
1017981470,4293834192,22,14,6,330187,10,16167
1017981470,4292818896,43,21,15,1876844,36,55810
1017981470,4182685136,7,2,1,198206,4,7682
1017981470,4188976592,2,2,0,21696,1,1304
1017981470,4184782672,9,4,3,264677,7,10210
1017981470,4264441840,14,4,2,291488,4,17475
1017981470,4180621104,53,32,18,3225213,47,86331
1017981470,4186912560,1,0,0,25036,0,314
1017981470,4181669680,47,27,16,2564874,42,77551
1017981470,4292785968,10,8,1,167158,8,8203
1017981470,4291704528,18,12,5,296782,15,17098
1017981470,3555669712,4,4,3,154856,4,6061
1017981470,4286527184,27,16,8,795875,19,23325
1017981470,4182685648,36,21,17,1724355,47,59306
1017981470,4182685488,32,17,10,917792,14,40933
1017981470,3764336624,28,13,15,1624472,32,40116
1017981470,4292818736,41,19,15,1941150,29,56437
1017981470,4188976336,2,1,0,9221,3,1244
1017981470,4281251536,9,7,3,211913,9,8601
1017981470,4183734064,35,19,12,996610,20,44846
1017981470,3764303696,3,1,1,74060,1,3076
1017981470,4180587984,23,8,9,967186,13,29108
1017981470,4293867504,35,17,19,1010163,40,27624
1017981470,4185831248,3,3,1,83264,1,3327
1017981470,4181636912,8,1,1,287612,3,9178
1017981470,4186846672,5,2,1,37303,1,3047
1017981470,3764303312,33,19,8,984872,22,45410
1017981470,3764270288,5,2,3,145603,4,5185
1017981470,4184782288,23,10,6,602280,13,22986
1017981470,4287575760,18,7,5,579750,12,17943
1017981470,3555670000,34,14,13,1508709,33,42826
1017981470,4255037136,45,27,13,1425907,22,66310
1017981470,4293866960,8,5,4,368905,15,8488
1017981470,4274927600,8,2,0,144395,10,6054
1017981470,4286527472,16,9,7,561260,9,22010
1017981470,4292786160,13,9,4,174360,13,9510
1017981470,4292785616,3,1,3,63937,4,1916
1017981470,4289607376,11,4,5,305641,9,19174
1017981470,4281284304,47,26,22,2758331,35,71815
1017981470,3764336432,1,1,1,101905,3,2946
1017981470,3763288016,21,12,12,1266597,25,31567
1017981470,4259264496,30,17,16,1294570,28,40938
1017981470,4288657392,13,4,10,213749,5,13473
1017981470,3764336336,11,5,3,533084,13,14546
1017981470,4277024464,17,6,6,482318,15,19242
1017981470,4277090288,36,12,15,2532142,18,53571
1017981470,4293867216,14,6,3,283193,9,9399
1017981470,4081039312,3,2,2,84643,4,2997
1017981470,4182685520,18,10,8,727459,10,23088
1017981470,4186912720,2,2,0,91879,1,2140
1017981470,4185798096,12,8,2,268494,13,11623
1017981470,3763255280,31,14,8,838500,14,37092
1017981470,4183766832,11,6,4,559757,10,16273
1017981470,4183734096,6,3,0,298842,7,8334
1017981470,4293834544,11,6,2,162915,12,9134
1017981470,4290688720,13,8,4,334963,11,12656
1017981470,4183733712,10,6,4,381234,8,13211
1017981470,3765384944,9,4,2,359530,6,10574
1017981470,3767416176,1,1,0,6382,0,654
1017981470,4280203248,25,13,9,1049034,14,41560
1017981470,4185830864,13,3,3,318626,13,9869
1017981470,4185896944,1,1,1,39980,1,966
1017981470,4279154384,9,4,3,119094,4,6899
1017981470,3763320816,7,4,4,254747,3,9600
1017981470,4280170480,11,1,1,148924,5,9917
1017981470,4272895696,52,22,15,3092391,33,74832
1017981470,4179539408,34,18,10,2128713,24,53553
1017981470,4183701296,1,0,0,9311,1,1091
1017981470,3763221968,15,8,5,360876,7,20381
1017981470,4182718256,20,7,4,907723,14,27053
1017981470,3762173136,10,4,1,298236,6,14432
1017981470,4182718416,23,11,9,1272625,20,32791
1017981470,4184749776,1,1,1,842,0,1055
1017981470,4290655952,8,4,2,301295,4,10080
1017981470,4290754544,40,19,15,1222068,22,32733
1017981470,4184749872,8,4,3,201170,7,8993
1017981470,3554621136,5,3,4,171537,4,5432
1017981470,4186879440,2,0,1,37570,2,920
1017981470,4292753104,11,6,3,158984,8,7421
1017981470,4289607664,2,2,1,26524,3,3923
1017981470,4182652112,1,0,0,13000,0,705
1017981470,4184815056,3,1,0,151456,2,3242
1017981470,3767482160,9,5,2,376292,12,8033
1017981470,3764303600,4,4,2,80611,2,5081
1017981470,4186912592,2,1,1,54071,1,1446
1017981470,4288591856,62,38,13,1756877,57,93931
1017981470,4076779504,2,2,1,39394,2,2982
1017981470,3762239472,2,0,0,146997,1,3002
1017981470,3763287856,25,12,10,1256188,18,37487
1017981470,3742316496,37,14,13,1817494,34,47834
1017981470,4277057520,1,1,0,16382,0,1482
1017981470,4288624624,18,9,8,569702,13,19056
1017981470,4291770064,18,10,10,524681,11,16969
1017981470,4291737040,24,9,2,478908,12,21626
1017981470,4269684432,8,5,1,172283,5,7158
1017981470,4188976976,1,1,0,3897,0,609
1017981470,3762173936,4,0,0,32314,0,4021
1017981470,4182652624,6,3,2,91657,4,8293
1017981470,4287542992,17,9,5,495868,8,22530
1017981470,4079925200,1,0,0,19269,1,811
1017981470,3552523984,6,4,5,223865,7,6644
1017981470,3764336464,67,41,28,3323832,53,96312
1017981470,4183734224,16,9,7,553622,11,20908
1017981470,4292851696,32,16,14,398817,9,29805
1017981470,4184782640,27,11,3,593861,14,24257
1017981470,4282300400,9,7,1,260947,3,12876
1017981470,3553572560,22,14,9,1046030,29,29400
1017981470,4292851408,25,12,16,1040047,23,22213
1017981470,4289640432,11,4,3,198399,3,8864
1017981470,4188976432,1,0,0,9862,1,333
1017981470,3767416784,16,7,3,330284,13,14456
1017981470,4290721776,22,10,11,527514,15,17243
1017981470,4289640144,24,10,3,435962,12,23400
1017981470,3554588464,22,12,8,821100,19,27773
1017981470,4185831216,11,5,2,196230,6,8316
1017981470,3769513264,19,5,3,471430,13,24833
1017981470,4186912208,5,2,2,114868,2,3678
1017981470,4248745968,24,11,3,638739,21,26846
1017981470,3762206160,78,41,29,3656436,49,116806
1017981470,4288624336,25,13,14,1137083,28,32005
1017981470,4186879824,3,3,0,70325,1,3171
1017981470,3762206512,23,15,10,844969,16,35347
1017981470,4079891920,2,1,0,33787,0,1950
1017981470,4180588528,3,3,1,63052,3,5390
1017981470,3764271056,4,4,2,137060,1,5615
1017981470,4266538992,9,1,0,166837,8,3841
1017981470,3751786480,1,0,1,3234,0,735
1017981470,4276041712,40,17,17,2099498,30,56259
1017981470,4183701200,4,3,2,175921,4,7140
1017981470,4282333168,54,30,16,2640353,43,80744
1017981470,4288657104,16,8,8,532710,9,16036
1017981470,4290689008,9,5,0,182070,6,6337
1017981470,4283381456,2,2,1,37069,2,1809
1017981470,4186879792,9,5,1,164903,7,7863
1017981470,4292753392,6,2,0,44349,2,2456
1017981470,4187895248,2,2,0,26665,1,2109
1017981470,3763255248,10,8,5,371210,7,15817
1017981470,4288559088,11,7,3,159842,5,14240
1017981470,4269717488,13,8,5,389840,16,15571
1017981470,3553539792,3,1,1,41123,1,2569
1017981470,4184815568,4,3,2,219182,3,5691
1017981470,4184749264,3,2,1,86746,3,3441
1017981470,4181636560,21,13,9,964026,19,34049
1035299359,4186912208,7,5,2,211621,11,5731
1035299359,4185863632,4,3,2,77171,4,2247
1035299359,3764336624,2,0,0,10772,0,836
1035299359,3767449584,11,6,4,175298,10,5205
1023898147,4188976592,1,1,0,2153,0,395
1017807404,4187928016,7,4,2,88962,3,3081
1017807404,4292786160,6,3,0,83118,3,2757
1017807404,4186879440,8,4,0,157407,4,4508
1017807404,4290689008,4,4,3,102180,5,2389
1015839277,4258182864,1,0,0,1967,0,94
1015839277,4185896944,1,0,0,1782,0,130
1015839277,4292753392,13,7,2,90587,6,4541
1015839277,4256085712,2,1,0,9437,0,557
1015839277,4292786160,8,3,0,34368,5,1821
1015839277,4266538992,6,2,1,149621,7,3206
1015839277,4293834736,1,0,0,21881,3,534
1015839277,4290689008,6,6,2,23810,1,1064
1031100974,4289640432,3,1,0,50071,0,2131
1031100974,4274927600,1,1,0,3846,0,967
1031100974,4290721776,1,1,0,56265,1,1604
1031100974,4292786160,2,1,0,26840,2,1577
1031100974,4293834736,1,1,1,20184,3,956
1031100974,4292753104,1,0,0,0,0,154
1031100974,4185863632,4,1,1,286619,8,4361
1031100974,4258182864,2,2,1,8111,0,670
1031100974,4079891920,5,0,0,30029,1,2620
1031100974,4185798096,6,3,0,120824,5,5649
1031100974,4292785968,1,1,0,23847,1,683
1031100974,4184815056,4,1,0,49572,0,2752
1031100974,4290689008,3,1,1,108651,5,1615
1031100974,4185830864,4,2,2,99605,6,3790
1031100974,4292753392,2,2,0,28786,3,1704
1031100974,4293867504,1,1,0,75324,5,1743
1031100974,4184782288,6,1,0,30925,2,3576
1059314220,4293867504,5,2,3,117698,4,2253
1059314220,4293834736,1,0,0,4500,1,248
1059314220,4292786160,5,2,1,76395,5,2385
1051077179,4258182864,2,0,0,32158,2,831
1051077179,4185896944,10,5,9,132862,4,5259
1051077179,4291770064,5,1,2,203849,10,5126
1051077179,4274927600,8,5,3,369469,18,11021
1051077179,3764336464,1,0,0,25009,0,674
1051077179,4188976912,3,2,3,88719,21,5215
1051077179,4292786160,1,0,1,15648,0,517
1051077179,4287575760,1,0,0,5643,0,527
1051077179,4266538992,11,4,3,175966,9,7869
1051077179,4187928336,2,2,1,35982,2,2183
1051077179,4293834544,3,2,1,62630,11,3333
1051077179,4293834736,1,0,0,36216,7,827
1051077179,4293867216,7,2,3,276901,15,6435
1051077179,4280170480,8,5,0,103470,1,7866
1051077179,4279154384,1,1,1,28348,1,1276
1065284160,3766433072,1,0,0,7055,0,344
1065284160,4293834736,1,0,0,5245,0,190
1065284160,4188977104,1,0,0,28845,4,718
1016289857,4289640432,28,13,7,777446,24,29440
1016289857,4284430032,45,14,24,1152858,18,26625
1016289857,4286494416,41,19,14,1078223,19,30786
1016289857,4286527472,39,15,15,1269082,21,27909
1016289857,4287543280,20,15,9,578911,18,16669
1016289857,4292786160,6,4,3,49123,2,2134
1016289857,4289640144,64,39,18,981140,20,40099
1016289857,4185831216,30,18,9,637714,18,17802
1016289857,4289607376,90,51,32,1236409,32,69817
1016289857,4293834736,5,3,2,33854,1,1654
1016289857,4285511376,36,20,28,1054125,19,27439
1016289857,4293801680,3,0,0,7044,2,782
1016289857,4188976592,5,4,2,35905,2,2026
1016289857,4259264496,99,48,48,3374947,66,77388
1016289857,4292753104,10,3,1,107534,6,2977
1016289857,4288624336,103,39,52,2591890,55,58546
1016289857,4269717488,16,7,3,395206,15,12541
1016289857,4258182864,7,3,3,67189,3,1984
1016289857,4184749520,13,8,1,203558,7,10837
1016289857,4293867216,19,8,7,263462,7,6785
1016289857,4290689008,14,6,3,259726,7,5503
1016289857,4292785968,2,0,0,17197,1,483
1016289857,4185798096,18,11,2,442515,15,15450
1016289857,4291704528,28,15,8,613090,24,16963
1016289857,4290721776,40,23,23,1095211,47,26195
1016289857,4288624624,41,19,15,1219332,29,39976
1016289857,4287510224,92,42,26,1863644,30,78725
1016289857,4291770064,67,25,27,986656,22,31050
1016289857,3555669712,17,10,7,599636,14,13563
1016289857,4269684432,7,3,1,143611,5,3628
1016289857,4293834544,6,3,0,25317,2,1388
1016289857,4290655952,60,29,14,1007643,33,34261
1016289857,4288657104,60,27,37,1691127,37,38480
1016289857,4287542992,99,54,31,1952191,49,70366
1016289857,4281251536,24,10,4,448038,11,13314
1016289857,4186879792,7,3,1,86454,2,4222
1016289857,4183734064,43,22,7,620619,18,30319
1016289857,4279154384,20,6,4,190890,7,5583
1016289857,4187895248,10,4,0,85817,4,2883
1016289857,4285445840,45,17,10,1174563,18,35189
1016289857,4288558800,93,44,39,1432125,29,88799
1016289857,4186846672,22,14,0,146562,11,7431
1016289857,4287575760,76,34,39,1445514,29,41446
1016289857,4184782640,49,25,19,1275497,36,35101
1016289857,4293867504,13,9,6,209905,14,6682
1016289857,4292851408,37,15,15,1341215,34,27575
1007090238,4279154384,11,2,4,297969,8,8985
1033587269,4289640432,3,2,0,31827,1,2003
1033587269,3555670000,19,8,3,697302,12,19628
1033587269,4274927600,18,9,5,664566,28,18442
1033587269,3764303664,6,3,2,199270,3,6774
1033587269,4290721776,8,4,5,372435,10,8600
1033587269,4292786160,4,3,1,60669,3,2294
1033587269,3768465392,1,0,0,33151,2,745
1033587269,3767449584,9,7,6,339664,23,10365
1033587269,4288624624,7,5,3,298476,6,10116
1033587269,4286527184,1,0,0,81689,1,1228
1033587269,4266538992,7,5,1,145182,13,6628
1033587269,4290689008,9,5,3,405116,19,7703
1033587269,4185896944,5,3,4,69563,2,2929
1033587269,4292753392,4,4,2,117227,10,3302
1033587269,4293867504,9,6,3,397609,16,7813
1033587269,4269717488,12,7,0,405510,15,12592
1033587269,3764270288,1,0,0,10173,0,755
1022911047,4185797936,1,0,0,12691,0,489
1022911047,4279154384,1,0,0,8641,1,497
1016650331,4187928016,1,0,1,10929,2,370
1016650331,4188976592,5,5,3,101759,11,3813
1016650331,4187895248,1,0,0,2692,0,402
1016650331,4292786160,11,8,1,196945,10,6613
1016650331,4258182864,7,4,4,147158,10,5419
1016650331,4256085712,3,1,1,25826,1,1235
1016650331,4293834544,2,2,0,10155,0,767
1016650331,4293834736,5,4,2,72977,6,3165
1019531871,4289640432,8,4,0,216861,2,5263
1019531871,4291704528,17,5,0,213991,7,6796
1019531871,4290754544,53,24,24,873968,14,25402
1019531871,4290721776,58,27,17,874157,16,23145
1019531871,4292786160,3,3,0,14353,0,851
1019531871,4185831216,13,4,0,80152,1,3832
1019531871,4188976592,2,1,0,17226,0,746
1019531871,4292753104,5,1,0,77362,2,2740
1019531871,4187895600,2,1,1,161525,7,2742
1019531871,4290689008,5,2,0,83931,0,1676
1019531871,4079891920,7,4,0,30001,1,3399
1019531871,4185798096,35,14,0,312230,7,12453
1019531871,4187928016,1,0,0,5443,0,213
1019531871,4279154384,22,8,2,123191,7,7087
1019531871,4288624624,19,3,0,257546,5,8803
1019531871,4185798448,5,1,1,62569,3,3138
1019531871,4183766832,8,3,1,185666,3,5064
1019531871,4269684432,21,7,0,179624,1,5997
1019531871,4289640144,6,4,0,48616,1,3380
1019531871,3751753552,1,1,0,7284,0,906
1019531871,4186912560,8,4,0,112462,2,3062
1019531871,4281251536,40,16,2,421864,11,16452
1019531871,4186879792,19,8,1,144806,4,5490
1019531871,4185896944,8,4,5,28514,0,1817
1019531871,4292851696,22,11,9,241474,4,11674
1019531871,4293867504,13,3,3,155721,9,5085
1019531871,4186846672,20,7,0,168879,4,6029
1019531871,4187895248,3,1,0,26730,3,1294
1019531871,4269717488,6,3,2,166319,3,5224
1025454691,4292753104,1,0,0,10426,0,227
1025454691,4187895248,3,2,0,48534,3,1960
1025454691,4269684432,1,1,0,789,0,719
1025454691,4258182864,3,2,1,58231,3,2274
1025454691,4279154384,1,0,0,21864,1,553
1053557349,4185896944,5,4,4,134543,2,3669
1053557349,4292753392,4,2,0,127775,5,2894
1053557349,4274927600,9,6,1,256786,10,9189
1053557349,4292786160,4,2,0,61253,1,1736
1053557349,4266538992,7,3,0,151483,8,5050
1068612203,4292786160,1,1,1,17457,1,587
1070002796,4184749872,15,7,1,267517,19,20223
1070002796,4274927600,3,0,0,132407,5,2496
1070002796,4181669328,5,1,1,189268,1,5233
1070002796,4186879440,2,2,2,105576,7,3474
1070002796,4186912208,4,4,4,265179,12,6619
1070002796,4183766480,25,13,8,1119524,16,34893
1070002796,4185863632,8,6,6,389667,18,9605
1070002796,4182717904,54,31,20,2300599,36,68890
1070002796,4187928016,4,1,1,268168,14,3401
1070002796,4266538992,4,4,3,108271,7,4963
1070002796,4078352176,25,11,4,151709,2,16420
1070002796,4184815056,23,13,12,1159918,22,33957
1070002796,4290689008,1,1,1,45217,1,1731
1070002796,4292753392,1,1,1,12874,3,1573
1070002796,4293867504,1,0,0,33211,3,1172
1070002796,3751786448,4,1,1,52770,3,4100
1070002796,4280170480,14,6,1,256954,8,17042
1070002796,4183701296,18,9,4,478559,17,24260
1070002796,4184782576,14,5,4,261186,4,12159
1070002796,4076255024,10,4,3,84409,0,10500
1071290989,4292753392,4,3,1,110902,8,4269
1071290989,4293867504,13,5,5,516102,25,11137
1071290989,4290721776,2,1,2,73388,3,2402
1071290989,4292786160,6,3,3,230849,12,4371
1071290989,4266538992,7,3,1,71153,2,3499
1071290989,4290689008,3,2,1,68901,2,2236
1026566765,4292753392,6,3,2,119697,12,3504
1026566765,4293867504,1,0,0,48244,2,554
1026566765,4292786160,3,1,1,109653,7,2061
1026566765,4266538992,9,7,2,194174,12,6178
1026566765,4290689008,7,1,1,238454,10,4026
1035995760,4187928016,1,0,0,1964,0,245
1035995760,4292753104,11,2,1,80452,2,3763
1035995760,4292753392,1,0,0,6482,0,185
1035995760,4187895600,3,1,0,39236,2,1214
1035995760,4293834544,1,1,1,12204,3,868
1035995760,4292785968,8,5,3,53636,4,4000
1035995760,4187894992,4,2,0,41670,4,1416
1035995760,4188976336,1,0,0,19201,4,702
1052750451,4266538992,3,3,3,251359,13,5808
1052750451,4292753392,1,1,1,38504,1,810
1052750451,4274927600,2,2,0,31233,1,1877
1052750451,4292786160,1,0,0,5205,0,200
1052750451,4187895600,1,1,1,53849,2,754
1052750451,4186847024,3,1,2,123753,8,1660
1022917236,4259264496,4,2,0,154421,0,2929
1005185652,4290754544,3,2,2,15105,0,1021
1005185652,4288624624,9,6,5,139338,4,5920
1005185652,4292753392,1,0,0,0,0,176
1005185652,4293867504,22,11,7,443587,13,9887
1005185652,4290721776,54,25,11,1216730,31,30980
1005185652,4290689008,10,7,1,136294,2,4304
1054143102,4266538992,8,3,1,209823,14,4156
1054143102,4292786160,5,0,0,73401,2,1445
1054143102,4292753392,2,1,1,112348,6,1479
1054143102,4274927600,1,1,0,0,0,0
1001679498,4187895248,2,1,0,11271,0,1092
1001679498,4292785968,1,0,0,20508,1,431
1033591437,3763287856,10,5,7,315305,1,7771
1033591437,4279154384,1,1,1,39909,4,1382
1033591437,4291770064,27,14,12,958777,27,17519
1033591437,4256085712,1,1,1,26345,4,1328
1033591437,4293867504,12,4,4,223436,6,6415
1033591437,3767482160,12,7,5,324250,10,6093
1033591437,4292786160,1,1,0,13571,0,789
1033591437,4258182864,2,2,2,66446,3,1940
1033591437,4293867216,16,8,8,713724,33,11983
1033591437,4290689008,4,2,2,171696,10,4547
1033591437,3767449584,1,0,1,41511,3,837
1033591437,3764336432,1,0,1,53642,1,729
1033591437,4187928528,2,2,2,67695,2,2521
1033591437,4188977104,1,0,0,5475,1,428
1022171790,4187928016,2,1,1,20114,2,755
1022171790,4186879792,2,1,0,40024,1,1052
1022171790,4187895248,2,1,0,12641,1,526
1022171790,4292786160,2,2,0,17055,2,1055
1022171790,4292785968,4,4,1,52597,3,2099
1022171790,4186912560,4,2,1,121484,2,1925
1060172432,4292786160,1,1,1,7101,1,494
1060172432,4292753392,1,0,0,1538,0,138
1056060049,4187928528,2,0,1,23333,1,597
1074588308,4274927600,1,0,0,47787,3,986
1074588308,4293867504,5,2,2,145911,4,4312
1074588308,4290721776,1,1,1,27076,1,1037
1003121302,4187895248,5,4,2,61278,5,3070
1003121302,4269717488,1,0,0,3465,0,274
1003121302,4290689008,1,0,0,7245,0,200
1024227989,4292785968,3,0,0,2990,0,410
1045260954,4292786160,4,1,3,73112,3,1802
1045260954,4269717488,6,2,2,100646,1,3701
1045260954,4290689008,8,2,4,154308,8,4508
1062558370,4279154384,1,1,0,1200,0,245
1018327716,4188976592,1,0,0,264,0,72
1018327716,4290754544,15,7,4,209460,6,6348
1018327716,4292753392,2,1,0,1485,0,277
1018327716,4256085712,1,0,0,0,0,55
1018327716,4293867504,32,14,9,191562,11,8807
1018327716,4290721776,28,12,6,316409,8,10436
1018327716,4292786160,4,1,0,5082,0,735
1018327716,4293834544,2,0,1,6055,0,586
1018327716,4293834736,5,1,1,13155,0,1091
1018327716,4290689008,10,3,2,33748,0,1471
1049543333,4274927600,12,6,3,292392,8,10410
1049543333,4290721776,5,3,4,224395,8,5388
1049543333,4292786160,2,1,0,15371,1,1016
1049543333,4293834736,1,1,0,7963,2,596
1049543333,4280170480,4,2,0,12316,0,2951
1049543333,4288624624,5,4,1,48222,1,4414
1049543333,4266538992,4,3,2,208000,10,6963
1049543333,4290689008,2,1,0,53565,2,1595
1049543333,4185896944,7,3,3,79828,1,4066
1049543333,3764336464,1,0,0,6111,0,497
1055972007,4292753392,1,0,1,3497,0,390
1055972007,4292786160,5,2,2,62564,3,3429
1055972007,4187927984,1,0,0,2666,1,291
1064436397,4183799792,49,17,19,485003,9,41874
1064436397,4259264496,28,11,7,585195,14,27533
1064436397,4288624624,18,8,7,413686,14,18215
1064436397,4185896944,17,10,11,424350,16,12676
1064436397,4292753392,1,0,0,1980,0,179
1064436397,4286527472,10,4,3,281910,3,11719
1064436397,4293867504,2,0,1,18579,3,1066
1064436397,4290721776,14,6,6,465878,19,13631
1064436397,4292786160,5,1,1,109161,5,4603
1064436397,4266538992,8,3,2,97822,7,4863
1064436397,3730814960,73,36,40,1964527,33,80097
1064436397,3762239472,45,20,12,1135219,12,40818
1064436397,4290689008,4,2,1,120696,7,4057
1021633197,4186847024,1,0,0,14698,1,500
1021633197,4185864144,9,5,5,558788,17,12130
1021633197,4184782800,17,9,1,341246,11,19017
1021633197,4186912592,7,6,3,130048,3,5476
1021633197,4264441840,4,4,0,37161,0,4194
1021633197,4258182864,2,1,0,37414,3,1029
1021633197,4185798608,21,13,5,326438,12,15152
1021633197,4081039312,49,26,30,1298412,29,38417
1021633197,4292785968,2,0,0,14691,0,940
1021633197,4183766992,10,6,2,328179,7,7760
1021633197,4186879952,2,1,1,121925,5,3624
1021633197,4186912720,4,2,2,127668,5,4082
1021633197,4185831376,6,3,2,256702,8,7207
1021633197,4186847184,2,1,0,54276,1,1695
1021633197,4183799760,40,26,30,1092818,22,40565
1021633197,4187928528,2,1,1,69491,7,2507
1021633197,4184750032,4,2,0,17486,1,2392
1021633197,4184815568,35,22,6,1258542,25,36331
1021633197,4279154384,1,1,0,9385,1,812
1021633197,4185864016,3,1,0,30842,1,1623
1021633197,4183734224,18,4,0,342383,3,13574
1021633197,3764336464,1,0,0,19837,0,616
1021633197,4186879824,8,6,0,69884,1,4868
1021633197,4187895632,1,0,0,6804,1,522
1047089852,4183799504,1,1,0,20533,0,1391
1047089852,4185896656,28,14,18,533892,13,14227
1048013502,4187895600,1,0,0,1134,0,324
1048013502,4292785968,3,1,1,9778,0,962
1014864576,4289640432,30,15,5,597759,16,21059
1014864576,4290754544,20,6,7,599173,5,10518
1014864576,4274927600,6,3,0,120942,7,3823
1014864576,4290721776,53,28,17,1194227,19,30249
1014864576,4292786160,4,0,1,58750,0,1323
1014864576,4292785616,1,0,0,3326,0,182
1014864576,4185864144,2,2,1,130211,1,1769
1014864576,4259264496,18,6,3,683957,8,13379
1014864576,4292753104,3,3,2,38394,2,1960
1014864576,4183734256,12,6,2,232590,4,7807
1014864576,4258182864,6,0,0,72805,3,2647
1014864576,4293867216,4,2,1,65659,5,1887
1014864576,4291704528,3,1,0,35553,0,1141
1014864576,4288624624,39,14,11,943707,10,23291
1014864576,4269684432,8,5,1,100815,1,4012
1014864576,4266538992,7,1,1,63194,1,1405
1014864576,4290689008,16,8,2,302872,7,6360
1014864576,4185896944,21,10,14,542433,10,11153
1014864576,4279154384,8,3,1,63307,4,2754
1014864576,4292753392,7,2,0,52730,1,1712
1014864576,4186912720,1,1,1,34566,1,598
1014864576,4293867504,24,15,5,391796,17,9649
1014864576,4280170480,3,2,0,59669,1,2099
1014864576,4269717488,10,3,0,164201,2,4977
1014864576,4181702608,1,1,1,26593,1,1718
1057837761,4259264496,27,13,9,467117,12,20707
